word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
brooksbeau,4.14248332366,4.10353006343,4.11344195397,4.09513446694,4.08507641147,4.08763946831,4.0817072701,4.09871293058,4.09356175757,4.08224665474,4.1118671468,4.08703566481,4.07968762761,3.77662855342,4.0775132515,3.62400692112,4.07547396459,3.60357736815,3.61429947427,4.086074954,4.10263948369,3.78372496752,4.07291131585,3.78308135628,4.09624938319,4.09282587292,3.77298145034,3.59991944362,3.7922515719,3.78415351239,4.14066513998,4.10277661488,3.78565009807,3.80444612546,3.62373157194,4.09215899639,4.09995673424,3.79144501726,4.08407556778,3.61405310599,3.49589107967,3.79823617637,4.10632691182,4.09387675539,3.79452290036,3.64904263409,3.79958175717,4.09335163202,4.10676866518,4.09919705538,3.80543288813,3.79337124892,3.79497574405,4.09046968023,4.09279079968,4.1023307801,4.09628417824,4.10332470706,4.09746555447,4.09523911201,4.17166795887,4.14000495062,3.84379319833,4.1232634759,3.81527881899,4.13484620892,4.11042134647,4.09680576982,4.1068026276,4.10653085382,4.1232634759,4.11317430463,4.10191883368,4.10298223052,4.09777773454,3.83651399889,4.1054420548,4.09902421561,4.10744740952,3.79053145248,4.11213560268,4.11025291735,4.10479428649,3.79982283099,4.10940979055,4.10744740952,3.80304721049,4.1049989493,4.11233683575,2.06296448337,2.54406804435,2.71890009374,2.30963016743,2.48082325552,2.65307937629,2.84649988507,2.77118647025,2.80631566981,3.0011676832,3.06148674971,3.28119575068,3.26126286879,3.25647720624,3.05146825818,3.06652921503,3.34047716491,3.15611147322,3.32294251635,3.11364258277,2.19655613013,2.70845358703,2.84493474071,2.88389513323,2.83075745128,3.04883008653,2.17755308397,2.1522550995,2.45744452378,2.71197585435,2.61124350029,2.83827402939,2.95385026095,2.78050515578,3.05817286532,2.89274915365,2.97997088761,2.93597724521,3.06649534002,3.2626883443,3.03161041472,3.17907280746,3.20527204796,3.10907208098,3.4091550904,3.41607439092,3.13827111196,3.03046478504,3.15422103176,3.26797585358,3.20006351556,3.13142617215,3.10298223052,3.19127631134,3.49699879774,3.11377628384,3.26410915631,3.25609894585,3.15068822964,3.40531220276,3.62328375685,3.38827886346,3.11082531005,3.80773792201,3.28760980484,3.52987930388,3.54142321934,3.67080228426,3.44987933862,3.31093595191,3.55236398179,3.39052297918,3.31254002409,3.57112627708,3.39935639181,3.57371266827,3.89718707658,3.49337439071,3.41602995841,3.72509452108,3.60721368146,3.74989084127,3.51356383185,4.22829767647,3.46054705968,3.46404220544,3.65537857553,3.3375341332,3.46264752073,3.46960113211,3.5265977091
besttwnews,4.14248332366,4.10353006343,4.11344195397,4.09513446694,4.08507641147,4.08763946831,4.0817072701,4.09871293058,4.09356175757,4.08224665474,4.1118671468,4.08703566481,4.07968762761,4.07765854908,4.0775132515,4.10112817584,4.07547396459,4.08069862287,4.09142072899,4.086074954,4.10263948369,4.08475496318,4.07291131585,4.08411135194,4.09624938319,4.09282587292,4.07401144601,4.07704069834,4.09328156757,4.08518350805,4.14066513998,4.10277661488,4.08668009373,4.10547612112,4.10085282666,4.09215899639,4.09995673424,4.09247501293,4.08407556778,4.09117436071,4.09795107099,4.09926617203,4.10632691182,4.09387675539,4.09555289602,4.12616388881,4.10061175283,4.09335163202,4.10676866518,4.09919705538,4.1064628838,4.09440124458,4.09600573972,4.09046968023,4.09279079968,4.1023307801,4.09628417824,4.10332470706,4.09746555447,4.09523911201,4.17166795887,4.14000495062,4.14482319399,4.1232634759,4.11630881466,4.13484620892,4.11042134647,4.09680576982,4.1068026276,4.10653085382,4.1232634759,4.11317430463,4.10191883368,4.10298223052,4.09777773454,4.13754399455,4.1054420548,4.09902421561,4.10744740952,4.09156144814,4.11213560268,4.11025291735,4.10479428649,4.10085282666,4.10940979055,4.10744740952,4.10407720616,4.1049989493,4.11233683575,4.11604292685,4.15685190107,4.11684010241,4.10897071688,4.12427593201,4.11547737419,4.12525348602,4.11360915107,4.10734566547,4.1151110355,4.10287943487,4.12629379069,4.10636090881,4.10157524626,4.09286094334,4.10792190019,4.1186284153,4.11035398266,4.10109376674,4.11364258277,4.09964611712,4.123426935,4.12368834167,4.11434405461,4.10951105223,4.12801133258,4.11707233659,4.11604292685,4.11065703756,4.10991586302,4.10260519413,4.20000186541,4.1579702436,4.14223299179,4.13735411137,4.12319807503,4.12609892329,4.11206850427,4.10788802518,4.10778638432,4.11079166077,4.1333153169,4.10836203496,4.10907208098,4.10812509474,4.11504439526,2.60679219492,2.14585820375,2.24514068108,2.44097603566,2.67178973839,3.22833618516,2.36261954102,2.2555172076,2.22982706934,2.31443573438,2.54100547225,2.75877430504,2.9588027034,3.02510096105,3.10040501157,4.16643011384,3.80979531439,4.10876791768,3.83167784919,4.13193929521,3.84245321501,3.84689354332,3.8478193473,2.20664398528,2.32191506041,2.42048620256,2.38678605246,2.58212166139,2.59772404558,3.06182930729,2.89718707658,3.34724635503,3.59212121747,4.2022157758,4.20927367278,4.22701209599,4.21253383619,4.22829767647,4.23869831006,4.24219345582,4.25743856686,4.24062412019,4.24079877112,4.2477523825,3.5265977091
amexqantas,4.14248332366,4.10353006343,4.11344195397,4.09513446694,4.08507641147,4.08763946831,4.0817072701,4.09871293058,4.09356175757,4.08224665474,4.1118671468,4.08703566481,4.07968762761,4.07765854908,4.0775132515,4.10112817584,4.07547396459,4.08069862287,4.09142072899,4.086074954,4.10263948369,4.08475496318,4.07291131585,4.08411135194,4.09624938319,4.09282587292,4.07401144601,4.07704069834,4.09328156757,4.08518350805,4.14066513998,4.10277661488,4.08668009373,4.10547612112,4.10085282666,4.09215899639,4.09995673424,4.09247501293,4.08407556778,4.09117436071,4.09795107099,4.09926617203,4.10632691182,4.09387675539,4.09555289602,4.12616388881,4.10061175283,4.09335163202,4.10676866518,4.09919705538,4.1064628838,4.09440124458,4.09600573972,4.09046968023,4.09279079968,4.1023307801,4.09628417824,4.10332470706,4.09746555447,4.09523911201,4.17166795887,4.14000495062,4.14482319399,4.1232634759,4.11630881466,4.13484620892,4.11042134647,4.09680576982,4.1068026276,4.10653085382,4.1232634759,4.11317430463,4.10191883368,4.10298223052,4.09777773454,4.13754399455,4.1054420548,4.09902421561,4.10744740952,4.09156144814,4.11213560268,4.11025291735,4.10479428649,4.10085282666,4.10940979055,4.10744740952,4.10407720616,4.1049989493,4.11233683575,4.11604292685,4.15685190107,4.11684010241,4.10897071688,4.12427593201,4.11547737419,4.12525348602,4.11360915107,4.10734566547,4.1151110355,4.10287943487,4.12629379069,4.10636090881,4.10157524626,4.09286094334,4.10792190019,4.1186284153,4.11035398266,1.95496573106,1.53157921986,2.40945003709,2.54364333839,2.367813486,2.40677387851,2.48626176183,2.4747988188,2.35364434302,2.37568023735,2.46720436107,2.46646318654,2.5115405871,2.80206185673,2.79624240759,2.84120299613,2.83632411571,2.97707003935,2.92197894063,3.03288725822,2.8774391038,2.82903278336,2.93470040172,3.1333153169,4.10836203496,4.10907208098,4.10812509474,4.11504439526,4.13827111196,4.10964603109,4.1084635412,4.11307389359,4.10315350255,4.13142617215,4.10298223052,4.09436629834,4.09905878907,4.11377628384,4.10920719632,4.10119698587,4.10493073908,4.10428220709,4.10040501157,4.16643011384,4.11082531005,4.10876791768,4.13270784486,4.13193929521,4.14348321067,4.14792353898,4.14884934296,4.15603399192,4.15442397311,4.16867422957,4.1576380641,4.17318626841,4.17750764219,4.1757726596,4.19821707224,4.19234439505,4.19418120879,4.2022157758,4.20927367278,4.22701209599,4.21253383619,4.22829767647,3.53972830573,4.24219345582,4.25743856686,4.24062412019,4.24079877112,4.2477523825,3.5265977091
edenxo,4.14248332366,4.10353006343,4.11344195397,4.09513446694,4.08507641147,4.08763946831,4.0817072701,4.09871293058,4.09356175757,4.08224665474,4.1118671468,4.08703566481,4.07968762761,4.07765854908,4.0775132515,4.10112817584,4.07547396459,4.08069862287,4.09142072899,4.086074954,4.10263948369,4.08475496318,4.07291131585,4.08411135194,4.09624938319,4.09282587292,4.07401144601,4.07704069834,4.09328156757,4.08518350805,4.14066513998,4.10277661488,4.08668009373,4.10547612112,4.10085282666,4.09215899639,4.09995673424,4.09247501293,4.08407556778,4.09117436071,4.09795107099,4.09926617203,4.10632691182,4.09387675539,4.09555289602,4.12616388881,4.10061175283,4.09335163202,4.10676866518,4.09919705538,4.1064628838,4.09440124458,4.09600573972,4.09046968023,4.09279079968,4.1023307801,4.09628417824,4.10332470706,4.09746555447,4.09523911201,4.17166795887,4.14000495062,4.14482319399,4.1232634759,4.11630881466,4.13484620892,4.11042134647,4.09680576982,4.1068026276,4.10653085382,4.1232634759,4.11317430463,4.10191883368,4.10298223052,4.09777773454,4.13754399455,4.1054420548,4.09902421561,4.10744740952,4.09156144814,4.11213560268,4.11025291735,4.10479428649,4.10085282666,4.10940979055,4.10744740952,4.10407720616,4.1049989493,4.11233683575,4.11604292685,4.15685190107,4.11684010241,4.10897071688,4.12427593201,4.11547737419,4.12525348602,4.11360915107,4.10734566547,4.1151110355,4.10287943487,4.12629379069,4.10636090881,4.10157524626,4.09286094334,4.10792190019,4.1186284153,4.11035398266,3.10109376674,4.11364258277,4.09964611712,3.82239693934,4.12368834167,4.11434405461,2.45629853845,4.12801133258,4.11707233659,2.39176705725,2.60550705924,2.40234568693,2.43050733619,2.4146720304,2.83575094887,2.58593049103,2.31127930867,2.61804809671,3.12609892329,4.11206850427,4.10788802518,2.66062835297,2.90667167812,2.41731197326,2.63124078024,3.02989083493,2.3372730831,2.42484831523,2.42226776833,2.41944995106,2.3841876716,2.45031606191,4.10315350255,4.13142617215,4.10298223052,4.09436629834,4.09905878907,4.11377628384,4.10920719632,4.10119698587,3.02574949303,4.10428220709,2.56892609452,2.54318082345,2.8320717091,2.69379456971,2.35455659447,2.43296929087,2.40312052118,2.68552554108,2.60478129861,2.35669344247,2.92397505174,2.8676442339,4.1576380641,4.17318626841,4.17750764219,4.1757726596,4.19821707224,4.19234439505,4.19418120879,4.2022157758,4.20927367278,4.22701209599,4.21253383619,4.22829767647,4.23869831006,4.24219345582,4.25743856686,4.24062412019,4.24079877112,4.2477523825,3.5265977091
zayn,2.69532529232,2.80250006776,2.68207818981,2.63273646904,2.74265373065,2.62524147041,2.75948797536,2.55464488623,2.71335051585,2.85179773337,2.73165590509,2.58188568649,2.77865763195,2.73523586826,2.71578541548,2.84585567074,2.82020145949,2.71897078685,2.74899804817,2.97213160169,2.74091164767,2.82948245808,2.71118347984,2.85366243056,2.81749578224,2.79179587726,2.49422784939,2.66206735037,2.71307032586,2.62278551015,2.86191153902,2.84750410978,2.94055205806,2.7437482851,2.63845482876,2.74973631557,2.6527987029,2.79144501726,2.8536266464,2.72944652469,2.43519323931,2.37499030243,2.24899441539,2.38630657929,2.42345503808,2.40188801921,2.41937051546,2.36095787219,2.25551031646,2.27312225268,2.27395397109,2.42230338665,2.47275644932,2.44701700374,2.51300720306,2.57085186306,2.59113419992,2.61196301323,2.51768195786,2.50417450498,2.72450992753,2.7782771146,2.86606959304,2.61811349758,2.62494712082,2.7924235281,2.60527136815,2.63440777192,2.61544093377,2.67516708966,2.70829012793,2.48992501424,2.5834048938,2.65582419918,2.60641604071,2.63239401623,2.3572540278,2.13054126706,2.20982031823,2.20507072297,2.19305751031,2.24102119762,2.27871948379,2.28793947001,2.24017807082,2.31505572003,2.37980133655,2.40602894496,2.52127222872,2.51398293552,2.52338344549,2.54863837835,2.63184946216,2.64715467729,2.59696343431,2.67809545468,2.68224538691,2.48409637507,2.63798978078,2.65572140353,2.78387110987,2.49357705209,2.51051063923,2.52465921927,2.56385385584,2.70365506733,2.66319595132,2.66973000258,2.60849260445,2.6225248624,2.55522521094,2.52162835034,2.77192137379,2.57803213519,2.63664963874,2.56076983582,2.59752898697,2.80962704189,2.74818802701,2.68763184616,2.78502851744,2.76003023493,2.61075407475,2.66023285665,2.67604004369,2.74588768158,2.68070474011,2.69291467721,2.70984637564,2.88034273939,2.64195362306,2.60321205664,2.71113207231,2.63100384002,2.77262171444,2.75805987025,2.80861603543,2.74673570519,2.66591586225,2.74142566653,2.83039617648,2.84770972541,2.67939295037,2.77683949433,2.68241251968,2.72899595461,2.8001669902,2.70699073041,2.70634219842,2.89628502891,2.70403211594,2.44806747837,2.19495406529,2.00560304649,1.75902729224,1.5981760942,1.49471102521,1.41887505726,1.37141669929,1.30623485612,1.25965337536,1.24648045536,1.24325670833,1.1818724476,1.1587393203,1.12928946056,1.09578195667,1.12451311188,1.09432775062,1.04195633804,1.04374225231,1.03905619273,1.04559777314,0.973408684202,0.962982943221,0.935633083002,0.963702988121,0.968029184566,0.960174573419,0.958395985036
visita,3.29738528365,3.14928755399,2.99949860166,3.31698321656,4.08507641147,4.08763946831,2.51350554603,2.63631493268,2.5253600335,2.45899736435,2.68050338265,3.08703566481,3.17659764062,2.93153051341,3.23241521148,4.10112817584,4.07547396459,2.82542611777,2.66005696483,2.49501034697,2.52285588707,2.65339119902,3.11866880641,3.30596010156,3.14200687375,3.13858336348,4.07401144601,4.07704069834,3.49122157624,2.72345567204,2.60918622293,2.39520643879,2.49561548671,2.70753611245,3.25575478664,3.13791648695,3.09995673424,3.18938502593,4.08407556778,4.09117436071,2.60658937716,2.6079044782,2.53812518775,2.53757425462,2.69761288735,2.92204390615,3.14636924339,2.97940827971,3.20367867818,4.09919705538,4.1064628838,2.89028126193,2.34781771271,2.44701700374,2.53648829891,2.59718080178,2.92019291919,3.10332470706,3.39849555014,3.01605786596,3.47269795454,4.14000495062,3.84379319833,2.5000141855,2.62494712082,2.48163369515,2.50836135515,2.71659452811,3.26170458759,2.99258750152,3.16902096646,3.1589317952,4.10191883368,4.10298223052,2.68280438657,2.50407553898,2.57396313776,2.49696422428,2.5053874182,3.18847146115,2.99819225038,3.50819292603,3.06340160133,3.62373157194,4.10940979055,3.40847740519,2.5600091618,2.54869644853,2.43109559837,2.55974042608,2.79512406505,2.94074884336,3.15472820744,3.12427593201,3.51341738286,4.12525348602,4.11360915107,2.57586674843,2.51305104418,2.57140051783,2.58222574634,2.67499714465,3.0601825611,3.09286094334,2.96179386451,3.2155384283,4.11035398266,4.10109376674,2.81261258711,2.55557807277,2.46066910332,2.64656708695,2.58286513757,2.99556769992,3.08661864742,3.07567965143,3.11604292685,3.20756705057,4.10991586302,3.5005452028,2.69485188709,2.71081221226,2.56244939518,2.70599034721,2.86792556993,3.17185641385,3.20897851728,3.26278998517,3.10778638432,4.11079166077,4.1333153169,2.66120400361,2.71113207231,2.60297511642,2.50226053854,2.63312113364,3.26454799108,3.02928229516,3.11307389359,2.98921015024,3.83039617648,4.10298223052,2.89024631568,2.55499074472,2.45101845216,2.45599468254,2.48841312915,2.76250805826,3.10428220709,2.98646165926,2.99033885479,3.50876531873,4.10876791768,4.13270784486,2.65481804049,2.63833323235,2.47582568104,2.67172808824,2.8136113111,3.3093259331,3.39052297918,3.11624537894,3.39503501803,4.17750764219,4.1757726596,2.76685330809,2.67383045517,2.56071275321,2.58943191908,2.73215241807,3.08088406031,3.25829132675,3.18690499132,3.1973056249,3.7650722011,4.25743856686,3.19923143503,2.6610151745,2.54878237816,2.5265977091
4pomusk5gh,4.14248332366,4.10353006343,4.11344195397,4.09513446694,4.08507641147,4.08763946831,3.0817072701,2.4359550989,2.77134246283,4.08224665474,4.1118671468,4.08703566481,4.07968762761,4.07765854908,4.0775132515,2.6539701445,2.55696002471,3.03930593771,4.09142072899,4.086074954,4.10263948369,4.08475496318,4.07291131585,4.08411135194,2.47300009279,2.67785252495,3.77298145034,4.07704069834,4.09328156757,4.08518350805,4.14066513998,4.10277661488,4.08668009373,2.5144115141,2.8220992257,4.09215899639,4.09995673424,4.09247501293,4.08407556778,4.09117436071,4.09795107099,3.02008492598,2.5152623048,3.09387675539,4.09555289602,4.12616388881,4.10061175283,4.09335163202,4.10676866518,4.09919705538,2.6440648859,2.48161738786,3.19291575272,4.09046968023,4.09279079968,4.1023307801,4.09628417824,4.10332470706,4.09746555447,2.44202659824,2.91639545377,3.36185370024,4.14482319399,4.1232634759,4.11630881466,4.13484620892,4.11042134647,4.09680576982,2.39079928396,2.69155750585,4.1232634759,4.11317430463,4.10191883368,4.10298223052,4.09777773454,4.13754399455,2.8501695497,2.59387423729,2.99350405722,4.09156144814,4.11213560268,4.11025291735,4.10479428649,4.10085282666,4.10940979055,2.57596849248,2.61271551232,3.06360626414,4.11233683575,4.11604292685,4.15685190107,4.11684010241,4.10897071688,4.12427593201,2.53569377757,2.69388972187,4.11360915107,4.10734566547,4.1151110355,4.10287943487,4.12629379069,4.10636090881,3.80054525059,2.46961165294,2.78570260545,4.1186284153,4.11035398266,4.10109376674,4.11364258277,4.09964611712,4.123426935,2.822658346,2.57027601026,3.03032980618,4.12801133258,4.11707233659,4.11604292685,4.11065703756,4.10991586302,4.10260519413,2.75284383406,2.58976851954,2.99610495612,4.13735411137,4.12319807503,4.12609892329,4.11206850427,4.10788802518,4.10778638432,2.46733898428,2.670917319,3.63124078024,4.10907208098,4.10812509474,4.11504439526,4.13827111196,4.10964603109,4.1084635412,2.42287781357,2.80212350688,4.13142617215,4.10298223052,4.09436629834,4.09905878907,4.11377628384,4.10920719632,2.87074806449,2.52514714246,2.99033885479,4.10040501157,4.16643011384,4.11082531005,4.10876791768,4.13270784486,4.13193929521,2.69632517933,2.70076550764,3.37069809258,4.15603399192,4.15442397311,4.16867422957,4.1576380641,4.17318626841,4.17750764219,2.67062268128,2.76685330809,3.71522314033,3.89315121313,4.2022157758,4.20927367278,4.22701209599,4.21253383619,4.22829767647,2.63663831874,2.84425344715,3.78031731214,4.24062412019,4.24079877112,4.2477523825,3.5265977091
hayesgrier,3.841453328,4.10353006343,4.11344195397,3.79410447128,4.08507641147,3.78660947265,3.47964727877,4.09871293058,3.7925317619,4.08224665474,4.1118671468,3.78600566914,3.77865763195,3.77662855342,3.60039199678,4.10112817584,4.07547396459,3.77966862721,4.09142072899,4.086074954,3.62551822897,4.08475496318,3.77188132019,4.08411135194,3.79521938753,3.79179587726,3.47195145468,3.77601070268,3.49122157624,3.38621350372,4.14066513998,3.80174661922,3.60955883901,4.10547612112,3.79982283099,3.61503774167,4.09995673424,4.09247501293,2.97013221547,2.9772310084,3.14370856155,2.98532281973,2.08102104656,2.36960088579,2.43279506434,2.63480219497,2.63821375493,2.94722359634,2.74504082916,2.70125704671,2.85119037869,3.49234125325,3.09600573972,3.24537164022,3.61566954496,3.06093809494,2.03937932691,1.8110686357,2.15298288232,2.28232575537,2.37927626938,2.34761326112,2.54276320266,2.54347987929,2.73609757294,2.71987286095,2.61905965264,2.95067773414,2.76437994678,2.93043959477,3.04408222986,3.07178161948,3.10191883368,3.19989224353,3.09777773454,2.99141595888,3.40647205047,3.2539261756,2.96131937385,3.09156144814,2.93604434363,3.03107167131,3.20170429949,3.14661031722,3.20631980355,3.10744740952,3.25897916614,3.06360626414,2.93624557669,3.33789167647,3.67973064635,3.63971884769,4.10897071688,3.64715467729,3.51341738286,3.08386080087,3.51154915975,3.40837566114,3.41614103117,3.10287943487,3.52423379937,3.32820965842,3.19848525926,3.49080095201,3.63080064547,3.51656842397,3.63323272794,3.49903377541,3.63652132805,3.32149486674,3.52136694368,3.42471833733,3.41537405027,3.63238979751,3.82698133691,3.51501234526,3.81501293119,3.41168703322,3.20682587603,3.32445394374,3.0860585131,4.1579702436,3.84120299613,4.13735411137,3.4242280707,3.3479476729,4.11206850427,3.80685802952,3.6306651296,4.11079166077,3.65619406218,3.63124078024,4.10907208098,4.10812509474,4.11504439526,3.8372411163,3.80861603543,3.80743354554,3.81204389793,3.80212350688,3.65430491743,3.80195223485,3.61724504362,4.09905878907,3.81274628817,3.50714720499,3.62407573115,4.10493073908,3.32613095671,3.32225376118,3.46746010951,4.11082531005,3.80773792201,3.35455659447,4.13193929521,3.54142321934,3.84689354332,3.67172808824,3.85500399626,4.15442397311,3.69155297485,3.85660806844,4.17318626841,3.87647764653,3.87474266394,4.19821707224,4.19234439505,3.71705995407,4.2022157758,4.20927367278,3.92598210033,3.91150384052,3.75117642176,3.1973056249,3.94116346016,4.25743856686,4.24062412019,4.24079877112,4.2477523825,3.5265977091
normani,3.54042333233,3.62640880871,3.8124119583,4.09513446694,3.48301642014,4.08763946831,3.78067727443,3.79768293491,3.7925317619,3.78121665908,4.1118671468,3.78600566914,3.60256637289,3.77662855342,3.77648325583,3.80009818017,3.59835270987,3.30254737249,3.79039073333,3.60895369928,3.32448823331,3.60763370846,3.29476006547,3.60699009722,3.61912812847,3.6157046182,4.07401144601,4.07704069834,3.24818352755,4.08518350805,4.14066513998,4.10277661488,3.3877100894,3.6283548664,3.79982283099,3.49009900506,3.62283547952,3.18938502593,3.3059243174,3.04978167555,2.81919747004,2.82051257108,2.87587799044,2.97993340308,2.94942486034,2.71119054084,2.28106781729,2.248253592,2.21467406249,2.29985650593,2.29354952715,2.14501123794,2.26993093701,2.35807592041,2.26671599698,2.15294077346,2.17720608587,2.0780188418,2.10183035988,2.09960391741,2.10720996965,2.00967118212,2.10739669605,2.10207417683,2.07888231671,2.23175622193,2.20733135948,2.31865451944,2.36643993811,2.44377302214,2.61811349758,2.7909550099,2.63952083578,2.70504222185,2.57926379466,2.99141595888,2.8501695497,2.95289617993,2.87699848815,2.91547018909,3.26703756267,3.11025291735,3.06340160133,3.40188282232,3.26431175053,3.26234936951,3.062684521,3.20190896231,3.33418558536,3.16180041741,3.55479190974,3.21375011542,3.63184946216,3.42530592767,3.3373261238,3.82422349036,3.21051916408,3.80631566981,3.27001299549,3.06148674971,3.82526379503,3.80533091314,3.49951525493,3.31470969296,3.3297706498,3.51656842397,3.809323987,4.10109376674,3.63652132805,3.79861612146,3.64630568028,3.64656708695,3.51228406328,3.10951105223,3.52595134125,3.51501234526,3.63892167213,3.50859704623,3.80888586736,3.62548393941,3.89897186974,3.45900023927,3.44326298746,3.43838410703,3.82216807937,3.42712891895,4.11206850427,4.10788802518,4.10778638432,3.80976166511,3.83228532123,4.10836203496,3.80804208531,4.10812509474,3.41607439092,3.66114985724,3.63252477637,3.63134228648,3.51101390227,3.50109351122,3.83039617648,3.80195223485,3.61724504362,3.40008878473,3.63665502912,3.80817720066,4.10119698587,3.40596073474,3.25918416708,3.62328375685,3.38827886346,3.41185530572,3.50670792635,3.65558659014,4.13193929521,3.66636195595,3.54586354765,3.8478193473,3.6789127372,3.67730271839,3.8676442339,3.37948681372,4.17318626841,3.70038638748,3.87474266394,3.72109581752,3.89131439938,4.19418120879,3.60015578447,4.20927367278,3.74989084127,3.91150384052,3.62623768515,3.9376683144,3.64013346449,3.78031731214,3.93959412452,3.7636775164,3.94672238683,3.5265977091
1dasiacrew,2.54042333233,2.49074620671,2.1891626679,2.2822211103,2.10280517843,2.13339695887,2.19521654492,2.34283807491,2.30117006807,2.34985289492,2.20338212793,2.24818657407,2.22842927889,2.25811461354,2.55899931162,2.51006356881,2.4320212881,2.58933692904,2.69348072032,2.60895369928,2.3622767942,2.1656768708,2.07291131585,2.14459209932,2.15673013057,2.14343586628,2.17092145902,2.36947052224,2.27373763203,2.27900353407,2.44169513564,2.33192460324,2.34631740424,2.34960126545,2.43809499498,2.42006113846,2.60859504041,2.61535375821,2.430863054,2.42841652903,2.24669272228,2.4271683141,2.35045205615,2.51409315877,2.40535681599,2.40188801921,2.47736246244,2.34516360501,2.40779866084,2.27312225268,2.23723116407,2.26832644188,2.34013088404,2.16619039417,2.28661082569,2.18325268773,2.1468941716,2.23409298733,2.30507386498,2.26916430931,2.47269795454,2.34761326112,2.30597410325,2.3750754489,2.33815756427,2.22103235654,2.32509151146,2.33337777626,2.32147279259,2.31413916432,2.26593097947,2.45996179086,2.33106682204,2.2578841905,2.40758165451,2.54647938753,2.61408036097,2.47577492521,2.47397895394,2.53525894738,2.45892308891,2.47678446177,2.29188092984,2.32270157627,2.35353493487,2.48419811913,2.54777470539,2.62787769458,2.55603433498,2.46283041307,2.7589118924,2.81581010675,2.72875947517,2.61912595369,2.41650736985,2.3928597262,2.4323679137,2.38306979587,2.50232717878,2.58436549499,2.74608254898,2.76393822798,2.87112632488,3.01367969729,2.90380191753,3.00468506299,2.99641063036,3.02191252069,3.15940007333,3.14540360768,3.16918442557,2.86841583656,3.03516280856,3.5074510609,3.22492134558,3.16282982715,3.41707292251,3.50859704623,3.10991586302,3.32445394374,3.15860918025,3.31287220359,3.29713495178,3.29225607136,3.34504682465,3.52403893196,3.20897851728,3.50582803385,3.32963513393,2.90667167812,3.17907280746,2.99441868265,2.93298082192,3.1538825853,3.33689314487,3.53621112064,3.26454799108,3.40949353687,3.41410388926,3.40418349821,3.43245616781,3.14873972108,3.49230630701,3.32090753868,3.26867824382,3.50714720499,3.10119698587,3.25983269906,3.32613095671,3.40143500723,3.46746010951,3.33267405967,3.40979791334,3.22961785786,3.35378804483,3.36533196029,3.24483355199,3.54678935163,3.5539740006,3.37627272273,4.16867422957,3.68051680938,4.17318626841,3.87647764653,3.69865140488,3.72109581752,4.19234439505,4.19418120879,4.2022157758,4.20927367278,3.62495210466,3.73541258147,3.62623768515,3.76157705534,3.64013346449,3.65537857553,3.76350286547,3.63873877979,3.46960113211,3.5265977091
