word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
tuitutil,3.85967857663,4.13643517046,3.83186977428,3.03177863508,3.4122588939,4.11280601727,4.12479756796,3.65272969607,3.19033169817,3.28210397758,4.14210777173,3.53237213357,4.13299570069,3.05365455829,3.08797491056,4.14373282314,4.12788194348,4.12296909439,3.28174740063,3.22666433581,4.14810885773,3.8407018991,3.68874601363,3.18774000611,3.5505340866,4.14955779186,4.1567308265,3.66457930228,3.30093692259,3.28177982882,4.17134609669,4.12920635775,3.82930377283,3.16590349675,3.23038504985,4.13398574627,4.1312977966,3.5264362073,3.09221008535,4.13503719155,4.15917603179,4.1297221087,3.84935798166,3.23675762765,4.15606431234,3.86746748786,3.8400433306,3.8391951296,3.14513422636,4.14435622737,3.68072822573,4.14466759423,3.85116658667,3.02562091387,4.15863384136,4.15633710087,4.15974761052,3.66464197556,2.91574115194,4.15001920192,2.41995574849
bzqacpubgr,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,2.88457510954,3.67894305762,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
itsbaddies,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,2.89732157282,2.97346653281,3.67960957178,3.44273055266,3.54397497127,4.12687786884,3.56928610536,3.82817636208,4.1303337685,3.81911601052,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,3.82869211303,4.15038797733,4.13984761465,3.85503431668,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,3.14466759423,2.92174766096,3.18532175674,3.68151258664,4.15633710087,3.6826263558,4.14176323028,4.14619007332,3.6728979472,2.41995574849
bruhh,3.85967857663,4.13643517046,4.13289976994,4.11095988112,4.11122889823,3.8117760216,4.12479756796,4.12985095079,3.84354421195,4.12720201759,4.14210777173,3.83340212923,3.83196570503,3.83180580867,3.82833760006,3.84270282747,3.82685194782,3.82193909873,4.12684544065,3.82872432714,3.67098760301,4.14173189477,3.68874601363,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,3.84500496694,3.64975661412,4.17134609669,4.12920635775,4.1303337685,3.81911601052,4.13347503684,3.65686449155,3.83026780093,4.12849619863,4.13360277051,3.83400719589,3.68205477707,4.1297221087,4.15038797733,3.83881761898,4.15606431234,3.86746748786,3.8400433306,3.8391951296,4.14513422636,3.8433262317,3.68072822573,3.66754633951,4.15219658233,3.83853427051,3.85760384569,4.15633710087,3.85871761486,4.14176323028,4.14619007332,4.15001920192,2.11892575283
fxcksophia,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,2.57637248354,4.12720201759,4.14210777173,2.61591818502,4.13299570069,3.09144311918,3.82833760006,3.84270282747,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
bl0w,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,3.85570083084,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,3.07999478575,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
donchodis,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,3.84898920625,2.11892575283
minder,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,3.65263306808,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,2.32415379451,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
jensen,3.55864858096,3.0950424853,3.13289976994,3.03177863508,3.03204765219,2.96667798159,3.17055505852,3.52779095946,3.0306308553,3.04802077154,3.5400477804,3.28933408488,3.13299570069,3.1785932949,3.22627760873,3.66661156842,3.65076068876,3.2198791074,2.59536652361,2.98362628712,3.5460488664,3.10033920961,3.21162475891,3.29688447554,2.83037478319,2.87080419091,2.63821688662,2.47894272532,2.73106161463,2.74666662712,2.67998440285,2.95311509869,2.73239375982,2.91602602353,2.58940699249,2.90353682489,3.52923780527,3.28339815862,3.43463276617,3.23194720456,3.20493352235,3.43075210436,3.19614546789,2.99371957897,3.55400432101,3.6913762288,3.53901333494,3.29512708525,3.8441042307,3.44538622303,3.68072822573,3.4456975899,3.453226578,3.66244301146,3.25554385437,3.31123906086,3.46077760619,3.36361197989,3.19194756388,3.15001920192,2.41995574849
ukulele,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,3.83340212923,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,3.82872432714,4.14810885773,4.14173189477,3.86483727269,3.84095251989,3.67547282321,3.8485277962,4.1567308265,4.141700557,4.1460349626,3.82584787317,4.17134609669,4.12920635775,4.1303337685,3.81911601052,4.13347503684,3.8329557506,4.1312977966,4.12849619863,3.83257277485,4.13503719155,4.15917603179,3.82869211303,4.15038797733,3.83881761898,4.15606431234,3.86746748786,4.14107332627,4.14022512527,3.66801297164,4.14435622737,4.15784948045,3.84363759857,4.15219658233,3.83853427051,3.85760384569,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.11892575283
bibles,4.16070857229,4.13643517046,4.13289976994,4.11095988112,3.81019890257,4.11280601727,3.8237675723,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,3.8433262317,4.15784948045,3.84363759857,4.15219658233,4.13956426618,4.15863384136,4.15633710087,3.85871761486,4.14176323028,4.14619007332,4.15001920192,2.11892575283
fmusflqzvz,4.16070857229,4.13643517046,4.13289976994,4.11095988112,3.06983621308,4.11280601727,4.12479756796,3.82882095512,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
mattsdylan,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,3.86483727269,4.14198251555,4.15259407793,4.14955779186,4.1567308265,3.84067056133,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,2.92561539096,4.16849748352,3.8400433306,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
eeee,4.16070857229,4.13643517046,2.90245084857,3.80992988546,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,3.52714636642,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,3.85871761486,3.02781987797,4.14619007332,4.15001920192,2.41995574849
tryhards,3.85967857663,2.9603439114,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,3.84270282747,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,3.81911601052,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
nqfxnun2dv,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,2.78284637159,3.52514202626,3.5400477804,3.83340212923,3.28789766068,3.35468455395,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,3.82872432714,3.84707886207,4.14173189477,4.16586726835,4.14198251555,3.67547282321,4.14955779186,4.1567308265,4.141700557,3.84500496694,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
pdat0wg1v8,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,2.98107398191,3.84107777607,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,4.1460349626,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,4.16849748352,4.14107332627,4.14022512527,4.14513422636,4.14435622737,4.15784948045,4.14466759423,4.15219658233,4.13956426618,4.15863384136,4.15633710087,4.15974761052,4.14176323028,4.14619007332,4.15001920192,2.41995574849
elena,2.72934480813,2.83540517479,3.09150708479,3.11095988112,2.76880621741,3.07141333211,3.04561632191,2.85109734984,2.69741617627,3.04802077154,2.93798778908,3.1344321249,3.09160301553,2.90238688296,2.87409509062,2.96764156408,2.71290859551,2.97684105872,3.08545275549,2.76802648679,2.97201759867,3.06255064872,3.05192391605,3.06280126951,2.67547282321,2.60548974751,2.9014583214,2.74376054833,2.86728136165,3.08548518368,3.2682561097,3.08781367259,2.95424250944,3.27504796617,3.1792325274,3.35583449588,3.65417654188,2.95240493958,3.35545152013,3.43606718721,3.2560860448,3.28462406868,3.19614546789,3.83881761898,3.37791306196,3.02236944784,2.41679745667,2.28289262884,2.74719421769,2.5761545033,3.25475949346,3.19042508479,3.453226578,2.59549622183,2.46843776133,2.37818585049,2.35356763654,2.76155198856,2.57798834925,3.15001920192,2.41995574849
induct,4.16070857229,4.13643517046,4.13289976994,4.11095988112,4.11122889823,4.11280601727,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,4.13283580434,4.12936759572,4.14373282314,4.12788194348,4.12296909439,4.12684544065,4.1297543228,4.14810885773,4.14173189477,4.16586726835,4.14198251555,4.15259407793,4.14955779186,4.1567308265,4.141700557,3.84500496694,4.12687786884,4.17134609669,4.12920635775,4.1303337685,4.12014600619,4.13347503684,4.13398574627,4.1312977966,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,4.15606431234,3.5664374922,3.53901333494,3.53816513394,3.1037415412,2.54229623604,2.40966145345,3.4456975899,3.30709854232,3.66244301146,3.20439133192,3.04239374856,3.31464957051,3.29666519026,3.44722006898,3.45104919758,2.41995574849
stunner,4.16070857229,3.65931391574,4.13289976994,4.11095988112,4.11122889823,3.8117760216,4.12479756796,4.12985095079,4.14457420761,4.12720201759,4.14210777173,4.1344321249,4.13299570069,3.83180580867,4.12936759572,4.14373282314,3.65076068876,3.52090910307,3.28174740063,2.59827540576,2.91765993635,3.66461064005,3.46689726402,3.84095251989,4.15259407793,3.67243653714,3.55467083517,4.141700557,3.66891370788,4.12687786884,3.87031610102,3.65208510303,4.1303337685,4.12014600619,3.83244504117,3.8329557506,3.83026780093,4.12849619863,4.13360277051,4.13503719155,4.15917603179,4.1297221087,4.15038797733,4.13984761465,3.85503431668,4.16849748352,3.8400433306,4.14022512527,4.14513422636,4.14435622737,3.85681948479,4.14466759423,3.67507532761,4.13956426618,4.15863384136,3.85530710521,4.15974761052,4.14176323028,3.84516007765,4.15001920192,2.41995574849
